INTERACTION_ID,ENTREZ_GENE_A,ENTREZ_GENE_B,OFFICIAL_SYMBOL_A,OFFICIAL_SYMBOL_B,EXPERIMENTAL_SYSTEM,PUBMED_ID,PUBMED_AUTHOR,THROUGHPUT,QUALIFICATIONS
243705,7157,578,TP53,BAK1,Affinity Capture-MS,15077116,Leu JI (2004),Low Throughput,"After cell stress, p53 interacts with the pro-apoptotic mitochondrial membrane protein Bak. Interaction of p53 with Bak causes oligomerization of Bak and release of cytochrome c from mitochondria. Notably, we show that formation of the p53-Bak complex coi"
243850,4170,578,MCL1,BAK1,Affinity Capture-Western,15901672,Willis SN (2005),Low Throughput,"Bak associates with Mcl-1 and Bcl-x(L) but surprisingly not Bcl-2, Bcl-w, or A1. These interactions require the Bak BH3 domain, which is also necessary for Bak dimerization and killing activity. When cytotoxic signals activate BH3-only proteins that can e"
243851,4170,578,MCL1,BAK1,Protein-peptide,15901672,Willis SN (2005),Low Throughput,"Bak associates with Mcl-1 and Bcl-x(L) but surprisingly not Bcl-2, Bcl-w, or A1. These interactions require the Bak BH3 domain, which is also necessary for Bak dimerization and killing activity. When cytotoxic signals activate BH3-only proteins that can e"
243852,598,578,BCL2L1,BAK1,Protein-peptide,12137781,Zhang H (2002),Low Throughput,Bak BH3 peptide competes efficiently with IC(50) value of 1.14 microM;relative binding order of the peptides (Bad > Bak > Bcl-2 > Bax > mutated Bak);Bcl-2 homology 3 (BH3) domain
243856,596,581,BCL2,BAX,Affinity Capture-Western,15231068,Hoetelmans RW (2004),Low Throughput,"Bcl-2, but not Bax, was found to immunoprecipitate with nuclear PML"
243868,5366,4170,PMAIP1,MCL1,Affinity Capture-Western,15901672,Willis SN (2005),Low Throughput,"BH3-only protein Noxa could bind to Mcl-1, displace Bak, and promote Mcl-1 degradation"
243876,598,581,BCL2L1,BAX,Affinity Capture-Western,9824152,Strobel T (1998),Low Throughput,Binding of HA-BAD to BCL-xL and concomitant disruption of BAX:BCL-xL interaction
244039,836,596,CASP3,BCL2,Biochemical Activity,11752215,Liang Y (2002),Low Throughput,Caspase 3-specific inhibitor Ac-DEVD-CHO prevented Bcl-2 cleavage and attenuated NCS-induced apoptosis in bcl-2-transfected PC12 cells
244040,836,641,CASP3,BLM,Biochemical Activity,11470874,Freire R (2001),Low Throughput,"Caspase-3 main cleavage site is located at the junction between the N-terminal and central helicase domains of BLM. Proteolytic cleavage by caspase-3 produces a 120 kDa fragment, which contains the intact helicase domain and three smaller fragments, the r"
244041,7156,641,TOP3A,BLM,Far Western,11470874,Freire R (2001),Low Throughput,"Caspase-3 main cleavage site is located at the junction between the N-terminal and central helicase domains of BLM. Proteolytic cleavage by caspase-3 produces a 120 kDa fragment, which contains the intact helicase domain and three smaller fragments, the r"
244042,7156,641,TOP3A,BLM,Affinity Capture-Western,11470874,Freire R (2001),Low Throughput,"Caspase-3 main cleavage site is located at the junction between the N-terminal and central helicase domains of BLM. Proteolytic cleavage by caspase-3 produces a 120 kDa fragment, which contains the intact helicase domain and three smaller fragments, the r"
244134,4170,578,MCL1,BAK1,Reconstituted Complex,15637055,Weng C (2005),Low Throughput,"C-terminal domain of Mcl-1 became proapoptotic as a result of caspase-3 cleavage, and its physical interaction and cooperation with tBid, Bak, and voltage-dependent anion-selective channel 1 promoted mitochondrial apoptosis;Bax might facilitate the intera"
244135,4170,637,MCL1,BID,Affinity Capture-Western,15637055,Weng C (2005),Low Throughput,"C-terminal domain of Mcl-1 became proapoptotic as a result of caspase-3 cleavage, and its physical interaction and cooperation with tBid, Bak, and voltage-dependent anion-selective channel 1 promoted mitochondrial apoptosis;BH2 domain of Mcl-1 interacted"
244136,4170,637,MCL1,BID,Reconstituted Complex,15637055,Weng C (2005),Low Throughput,"C-terminal domain of Mcl-1 became proapoptotic as a result of caspase-3 cleavage, and its physical interaction and cooperation with tBid, Bak, and voltage-dependent anion-selective channel 1 promoted mitochondrial apoptosis;BH2 domain of Mcl-1 interacted"
244820,598,581,BCL2L1,BAX,Protein-peptide,12137781,Zhang H (2002),Low Throughput,relative binding order of the peptides (Bad > Bak > Bcl-2 > Bax > mutated Bak);Bcl-2 homology 3 (BH3) domain
244844,598,578,BCL2L1,BAK1,FRET,14596824,Whitfield J (2003),Low Throughput,Scintillation proximity assay and a time-resolved fluorescence resonance energy transfer assay (HTRF); Bcl-2 homology 3 (BH3) domain; Assays using Bim BH3 peptide resulted in the highest readings (indicating the most binding)
244869,836,4170,CASP3,MCL1,Biochemical Activity,15637055,Weng C (2005),Low Throughput,"Specific cleavage of Mcl-1 at Asp-127 and Asp-157;C-terminal domain of Mcl-1 became proapoptotic as a result of caspase-3 cleavage, and its physical interaction and cooperation with tBid, Bak, and voltage-dependent anion-selective channel 1 promoted mitoc"
244870,581,7416,BAX,VDAC1,Reconstituted Complex,15637055,Weng C (2005),Low Throughput,"Specific cleavage of Mcl-1 at Asp-127 and Asp-157;C-terminal domain of Mcl-1 became proapoptotic as a result of caspase-3 cleavage, and its physical interaction and cooperation with tBid, Bak, and voltage-dependent anion-selective channel 1 promoted mitoc"
244871,598,7416,BCL2L1,VDAC1,Reconstituted Complex,15637055,Weng C (2005),Low Throughput,"Specific cleavage of Mcl-1 at Asp-127 and Asp-157;C-terminal domain of Mcl-1 became proapoptotic as a result of caspase-3 cleavage, and its physical interaction and cooperation with tBid, Bak, and voltage-dependent anion-selective channel 1 promoted mitoc"
244872,4170,7416,MCL1,VDAC1,Reconstituted Complex,15637055,Weng C (2005),Low Throughput,"Specific cleavage of Mcl-1 at Asp-127 and Asp-157;C-terminal domain of Mcl-1 became proapoptotic as a result of caspase-3 cleavage, and its physical interaction and cooperation with tBid, Bak, and voltage-dependent anion-selective channel 1 promoted mitoc"
244940,2810,23479,SFN,ISCU,Affinity Capture-MS,15778465,Benzinger A (2005),Low Throughput,Tandem affinity purification (TAP) and the multidimensional protein identification technology (MudPIT)
245052,598,578,BCL2L1,BAK1,Affinity Capture-Western,15901672,Willis SN (2005),Low Throughput,"These interactions require the Bak BH3 domain, which is also necessary for Bak dimerization and killing activity. When cytotoxic signals activate BH3-only proteins that can engage both Mcl-1 and Bcl-x(L) (such as Noxa plus Bad), Bak is displaced and induc"
245053,598,578,BCL2L1,BAK1,Protein-peptide,15901672,Willis SN (2005),Low Throughput,"These interactions require the Bak BH3 domain, which is also necessary for Bak dimerization and killing activity. When cytotoxic signals activate BH3-only proteins that can engage both Mcl-1 and Bcl-x(L) (such as Noxa plus Bad), Bak is displaced and induc"
245383,7156,641,TOP3A,BLM,Co-localization,11406610,Hu P (2001),Low Throughput,-
245677,2176,4508,FANCC,ATP6,Two-hybrid,14499622,Reuter TY (2003),Low Throughput,-
245958,641,7156,BLM,TOP3A,Far Western,10825162,Brosh RM (2000),Low Throughput,-
245960,641,7156,BLM,TOP3A,Affinity Capture-Western,10734115,Wu L (2000),Low Throughput,-
245961,641,7156,BLM,TOP3A,Far Western,10734115,Wu L (2000),Low Throughput,-
245962,2175,7156,FANCA,TOP3A,Affinity Capture-MS,12973351,Meetei AR (2003),Low Throughput,-
246008,5894,7416,RAF1,VDAC1,Affinity Capture-Western,12079506,Le Mellay V (2002),Low Throughput,-
251011,842,331,CASP9,XIAP,Far Western,15280366,Davoodi J (2004),Low Throughput,-
251012,842,4671,CASP9,NAIP,Far Western,15280366,Davoodi J (2004),Low Throughput,-
251027,317,842,APAF1,CASP9,Reconstituted Complex,15262985,Cho DH (2004),Low Throughput,-
251106,596,6647,BCL2,SOD1,Affinity Capture-Western,15233914,Pasinelli P (2004),Low Throughput,-
251107,6647,596,SOD1,BCL2,Affinity Capture-Western,15233914,Pasinelli P (2004),Low Throughput,-
251108,596,6647,BCL2,SOD1,Reconstituted Complex,15233914,Pasinelli P (2004),Low Throughput,-
251109,6647,596,SOD1,BCL2,Reconstituted Complex,15233914,Pasinelli P (2004),Low Throughput,-
251248,6342,857,SCP2,CAV1,Affinity Capture-Western,15182174,Zhou M (2004),Low Throughput,-
251249,857,6342,CAV1,SCP2,Affinity Capture-Western,15182174,Zhou M (2004),Low Throughput,-
251250,5306,6342,PITPNA,SCP2,FRET,15182174,Zhou M (2004),Low Throughput,-
251252,6342,857,SCP2,CAV1,FRET,15182174,Zhou M (2004),Low Throughput,-
251256,6342,857,SCP2,CAV1,Two-hybrid,15182174,Zhou M (2004),Low Throughput,-
251274,84246,9968,MED10,MED12,Affinity Capture-MS,15175163,Sato S (2004),High Throughput,-
251307,55090,9968,MED9,MED12,Affinity Capture-MS,15175163,Sato S (2004),High Throughput,-
251338,55588,9968,MED29,MED12,Affinity Capture-MS,15175163,Sato S (2004),High Throughput,-
251370,219541,9968,MED19,MED12,Affinity Capture-MS,15175163,Sato S (2004),High Throughput,-
251402,80306,9968,MED28,MED12,Affinity Capture-MS,15175163,Sato S (2004),High Throughput,-
251434,9441,9968,MED26,MED12,Affinity Capture-MS,15175163,Sato S (2004),High Throughput,-
251524,84246,9968,MED10,MED12,Affinity Capture-Western,15175163,Sato S (2004),High Throughput,-
251528,9441,9968,MED26,MED12,Affinity Capture-Western,15175163,Sato S (2004),High Throughput,-
251793,26258,2647,BLOC1S6,BLOC1S1,Co-purification,15102850,Starcevic M (2004),Low Throughput,-
251798,26258,2647,BLOC1S6,BLOC1S1,Two-hybrid,15102850,Starcevic M (2004),Low Throughput,-
251799,2647,26258,BLOC1S1,BLOC1S6,Two-hybrid,15102850,Starcevic M (2004),Low Throughput,-
251803,26258,2647,BLOC1S6,BLOC1S1,Affinity Capture-Western,15102850,Starcevic M (2004),Low Throughput,-
251807,84062,2647,DTNBP1,BLOC1S1,Affinity Capture-Western,15102850,Starcevic M (2004),Low Throughput,-
251814,282991,2647,BLOC1S2,BLOC1S1,Affinity Capture-Western,15102850,Starcevic M (2004),Low Throughput,-
251816,388552,2647,BLOC1S3,BLOC1S1,Affinity Capture-Western,15102850,Starcevic M (2004),Low Throughput,-
251829,23557,2647,SNAPIN,BLOC1S1,Two-hybrid,15102850,Starcevic M (2004),Low Throughput,-
251832,2647,282991,BLOC1S1,BLOC1S2,Two-hybrid,15102850,Starcevic M (2004),Low Throughput,-
251833,2647,23557,BLOC1S1,SNAPIN,Two-hybrid,15102850,Starcevic M (2004),Low Throughput,-
251986,4536,6714,ND2,SRC,Reconstituted Complex,15069201,Gingrich JR (2004),Low Throughput,-
251987,6714,4536,SRC,ND2,Affinity Capture-Western,15069201,Gingrich JR (2004),Low Throughput,-
251988,4536,2902,ND2,GRIN1,Affinity Capture-Western,15069201,Gingrich JR (2004),Low Throughput,-
252098,8795,92609,TNFRSF10B,TIMM50,Two-hybrid,15044455,Guo Y (2004),Low Throughput,-
252234,51651,166,PTRH2,AES,Affinity Capture-Western,15006356,Jan Y (2004),Low Throughput,-
252235,166,51651,AES,PTRH2,Affinity Capture-Western,15006356,Jan Y (2004),Low Throughput,-
252271,596,581,BCL2,BAX,Reconstituted Complex,14980220,Lin B (2004),Low Throughput,-
252277,596,581,BCL2,BAX,Affinity Capture-Western,14980220,Lin B (2004),Low Throughput,-
252278,596,578,BCL2,BAK1,Affinity Capture-Western,14980220,Lin B (2004),Low Throughput,-
252521,51024,51024,FIS1,FIS1,Co-crystal Structure,14705031,Dohm JA (2004),Low Throughput,-
252699,6647,23072,SOD1,HECW1,Affinity Capture-Western,14684739,Miyazaki K (2004),Low Throughput,-
252700,6647,6748,SOD1,SSR4,Affinity Capture-Western,14684739,Miyazaki K (2004),Low Throughput,-
252709,7296,51022,TXNRD1,GLRX2,Biochemical Activity,14676218,Johansson C (2004),Low Throughput,-
252893,5245,1869,PHB,E2F1,Reconstituted Complex,14637159,Joshi B (2003),Low Throughput,-
252894,5245,1869,PHB,E2F1,Affinity Capture-Western,14637159,Joshi B (2003),Low Throughput,-
252895,5245,3065,PHB,HDAC1,Reconstituted Complex,14637159,Joshi B (2003),Low Throughput,-
252910,10891,9968,PPARGC1A,MED12,Affinity Capture-Western,14636573,Wallberg AE (2003),Low Throughput,-
252914,10891,9968,PPARGC1A,MED12,Reconstituted Complex,14636573,Wallberg AE (2003),Low Throughput,-
252920,5999,2776,RGS4,GNAQ,Reconstituted Complex,14634662,Johnson EN (2003),Low Throughput,-
252921,6004,2776,RGS16,GNAQ,Reconstituted Complex,14634662,Johnson EN (2003),Low Throughput,-
252927,5999,2776,RGS4,GNAQ,Affinity Capture-Western,14634662,Johnson EN (2003),Low Throughput,-
252928,6004,2776,RGS16,GNAQ,Affinity Capture-Western,14634662,Johnson EN (2003),Low Throughput,-
253317,2091,708,FBL,C1QBP,Affinity Capture-MS,14583623,Yanagida M (2004),Low Throughput,-
253447,5071,5413,PARK2,SEPT5,Two-hybrid,14559152,Choi P (2003),Low Throughput,-
253448,5071,5413,PARK2,SEPT5,Affinity Capture-Western,14559152,Choi P (2003),Low Throughput,-
253449,5071,5413,PARK2,SEPT5,Biochemical Activity,14559152,Choi P (2003),Low Throughput,-
255096,1069,9814,CETN2,SFI1,Reconstituted Complex,14504268,Kilmartin JV (2003),Low Throughput,-
255113,5245,1869,PHB,E2F1,Co-localization,14500729,Fusaro G (2003),Low Throughput,-
255114,5245,7157,PHB,TP53,Co-localization,14500729,Fusaro G (2003),Low Throughput,-
255115,7157,5245,TP53,PHB,Affinity Capture-Western,14500729,Fusaro G (2003),Low Throughput,-
255116,1869,5245,E2F1,PHB,Affinity Capture-Western,14500729,Fusaro G (2003),Low Throughput,-
255117,7157,5245,TP53,PHB,Reconstituted Complex,14500729,Fusaro G (2003),Low Throughput,-
255475,2099,11331,ESR1,PHB2,Two-hybrid,12943695,Martini PG (2003),Low Throughput,-
255476,11331,5757,PHB2,PTMA,Two-hybrid,12943695,Martini PG (2003),Low Throughput,-
255477,11331,5757,PHB2,PTMA,Affinity Capture-Western,12943695,Martini PG (2003),Low Throughput,-
255568,9131,3303,AIFM1,HSPA1A,Affinity Capture-Western,12930708,Ruchalski K (2003),Low Throughput,-
255598,5071,23208,PARK2,SYT11,Two-hybrid,12925569,Huynh DP (2003),Low Throughput,-
255599,5071,23208,PARK2,SYT11,Affinity Capture-Western,12925569,Huynh DP (2003),Low Throughput,-
255600,23208,5071,SYT11,PARK2,Reconstituted Complex,12925569,Huynh DP (2003),Low Throughput,-
255718,7957,27247,EPM2A,NFU1,Two-hybrid,12915448,Ganesh S (2003),Low Throughput,-
255719,7957,27247,EPM2A,NFU1,Reconstituted Complex,12915448,Ganesh S (2003),Low Throughput,-
255720,7957,27247,EPM2A,NFU1,Affinity Capture-Western,12915448,Ganesh S (2003),Low Throughput,-
255734,402,6904,ARL2,TBCD,Co-purification,12912990,Shern JF (2003),Low Throughput,-
255735,402,5515,ARL2,PPP2CA,Co-purification,12912990,Shern JF (2003),Low Throughput,-
255736,402,5516,ARL2,PPP2CB,Co-purification,12912990,Shern JF (2003),Low Throughput,-
255737,402,5522,ARL2,PPP2R2C,Co-purification,12912990,Shern JF (2003),Low Throughput,-
255738,402,5528,ARL2,PPP2R5D,Co-purification,12912990,Shern JF (2003),Low Throughput,-
255784,51106,7019,TFB1M,TFAM,Affinity Capture-Western,12897151,McCulloch V (2003),Low Throughput,-
255785,51106,7019,TFB1M,TFAM,Reconstituted Complex,12897151,McCulloch V (2003),Low Throughput,-
255786,7019,51106,TFAM,TFB1M,Reconstituted Complex,12897151,McCulloch V (2003),Low Throughput,-
255787,7019,64216,TFAM,TFB2M,Reconstituted Complex,12897151,McCulloch V (2003),Low Throughput,-
255802,25,2876,ABL1,GPX1,Affinity Capture-Western,12893824,Cao C (2003),Low Throughput,-
255803,2876,25,GPX1,ABL1,Affinity Capture-Western,12893824,Cao C (2003),Low Throughput,-
255804,2876,25,GPX1,ABL1,Reconstituted Complex,12893824,Cao C (2003),Low Throughput,-
255805,25,2876,ABL1,GPX1,Reconstituted Complex,12893824,Cao C (2003),Low Throughput,-
255917,156,2776,ADRBK1,GNAQ,Reconstituted Complex,12885252,Day PW (2003),Low Throughput,-
255919,156,2776,ADRBK1,GNAQ,Affinity Capture-Western,12885252,Day PW (2003),Low Throughput,-
255922,5997,2776,RGS2,GNAQ,Reconstituted Complex,12885252,Day PW (2003),Low Throughput,-
255935,7417,578,VDAC2,BAK1,Affinity Capture-Western,12881569,Cheng EH (2003),Low Throughput,-
256168,329,27429,BIRC2,HTRA2,Affinity Capture-MS,12865429,Hegde R (2003),Low Throughput,-
256171,27429,331,HTRA2,XIAP,Reconstituted Complex,12865429,Hegde R (2003),Low Throughput,-
256172,27429,329,HTRA2,BIRC2,Reconstituted Complex,12865429,Hegde R (2003),Low Throughput,-
256173,27429,330,HTRA2,BIRC3,Reconstituted Complex,12865429,Hegde R (2003),Low Throughput,-
256180,51024,10059,FIS1,DNM1L,Affinity Capture-Western,12861026,Yoon Y (2003),Low Throughput,-
256181,10059,51024,DNM1L,FIS1,Affinity Capture-Western,12861026,Yoon Y (2003),Low Throughput,-
256182,10059,51024,DNM1L,FIS1,Reconstituted Complex,12861026,Yoon Y (2003),Low Throughput,-
256248,581,598,BAX,BCL2L1,Affinity Capture-Western,12853473,Gillissen B (2003),Low Throughput,-
256691,5164,1737,PDK2,DLAT,Reconstituted Complex,12816949,Hiromasa Y (2003),Low Throughput,-
256692,5164,8050,PDK2,PDHX,Reconstituted Complex,12816949,Hiromasa Y (2003),Low Throughput,-
258561,5594,842,MAPK1,CASP9,Biochemical Activity,12792650,Allan LA (2003),Low Throughput,-
258600,5071,7965,PARK2,AIMP2,Affinity Capture-Western,12783850,Corti O (2003),Low Throughput,-
258601,5071,7965,PARK2,AIMP2,Two-hybrid,12783850,Corti O (2003),Low Throughput,-
258687,581,7416,BAX,VDAC1,Reconstituted Complex,12767928,Shi Y (2003),Low Throughput,-
258688,598,7416,BCL2L1,VDAC1,Reconstituted Complex,12767928,Shi Y (2003),Low Throughput,-
258780,7265,2776,TTC1,GNAQ,Affinity Capture-Western,12748287,Marty C (2003),Low Throughput,-
258981,51086,3032,TNNI3K,HADHB,Two-hybrid,12721663,Zhao Y (2003),Low Throughput,-
258988,10106,5430,CTDSP2,POLR2A,Biochemical Activity,12721286,Yeo M (2003),Low Throughput,-
259186,2776,5290,GNAQ,PIK3CA,Affinity Capture-Western,12704201,Ballou LM (2003),Low Throughput,-
259187,2776,5295,GNAQ,PIK3R1,Affinity Capture-Western,12704201,Ballou LM (2003),Low Throughput,-
259284,961,664,CD47,BNIP3,Two-hybrid,12690108,Lamy L (2003),Low Throughput,-
259285,961,664,CD47,BNIP3,Affinity Capture-Western,12690108,Lamy L (2003),Low Throughput,-
259499,6000,2776,RGS7,GNAQ,FRET,12670932,Witherow DS (2003),Low Throughput,-
259617,5581,7416,PRKCE,VDAC1,Affinity Capture-Western,12663490,Baines CP (2003),Low Throughput,-
259620,5581,7416,PRKCE,VDAC1,Reconstituted Complex,12663490,Baines CP (2003),Low Throughput,-
259621,5581,7416,PRKCE,VDAC1,Biochemical Activity,12663490,Baines CP (2003),Low Throughput,-
259780,4597,3313,MVD,HSPA9,Two-hybrid,12646231,Wadhwa R (2003),Low Throughput,-
259781,4597,3313,MVD,HSPA9,Affinity Capture-Western,12646231,Wadhwa R (2003),Low Throughput,-
259938,5245,302,PHB,ANXA2,Two-hybrid,12628297,Bacher S (2002),Low Throughput,-
259939,5245,302,PHB,ANXA2,Affinity Capture-Western,12628297,Bacher S (2002),Low Throughput,-
259940,5245,87,PHB,ACTN1,Affinity Capture-Western,12628297,Bacher S (2002),Low Throughput,-
259941,5245,302,PHB,ANXA2,Reconstituted Complex,12628297,Bacher S (2002),Low Throughput,-
259951,5071,55294,PARK2,FBXW7,Affinity Capture-Western,12628165,Staropoli JF (2003),Low Throughput,-
259952,55294,5071,FBXW7,PARK2,Affinity Capture-Western,12628165,Staropoli JF (2003),Low Throughput,-
259953,55294,5071,FBXW7,PARK2,Reconstituted Complex,12628165,Staropoli JF (2003),Low Throughput,-
259954,5071,8454,PARK2,CUL1,Affinity Capture-Western,12628165,Staropoli JF (2003),Low Throughput,-
259955,5071,8454,PARK2,CUL1,Reconstituted Complex,12628165,Staropoli JF (2003),Low Throughput,-
259959,5071,898,PARK2,CCNE1,Affinity Capture-Western,12628165,Staropoli JF (2003),Low Throughput,-
259960,5071,8900,PARK2,CCNA1,Affinity Capture-Western,12628165,Staropoli JF (2003),Low Throughput,-
260014,369,10469,ARAF,TIMM44,Two-hybrid,12620389,Yuryev A (2003),High Throughput,-
260233,11315,64800,PARK7,EFCAB6,Affinity Capture-Western,12612053,Niki T (2003),Low Throughput,-
260234,11315,64800,PARK7,EFCAB6,Reconstituted Complex,12612053,Niki T (2003),Low Throughput,-
260235,64800,11315,EFCAB6,PARK7,Two-hybrid,12612053,Niki T (2003),Low Throughput,-
260741,7415,10953,VCP,TOMM34,Reconstituted Complex,11913976,Yang CS (2002),Low Throughput,-
